PC1,PC2
0.9385838667569794,-1.0652093754841703
5.137153013565402,6.665879953141742
0.9994689377185104,-1.2683978623336303
3.8851087310312353,3.698546648776372
1.2326724911043965,-0.0033838792142004094
0.8978420629324727,1.1129174290505388
2.1122898728833275,0.5150452860865444
4.0731890908601205,3.3509823793379505
2.883644500226082,0.465597490951881
2.4428176608104666,0.6430280973245822
1.6214867970662503,0.5373726422100881
3.3663275930425596,5.640268915805498
1.0617775710529065,-1.2997215302144098
1.6102755967531621,0.36629768856752937
1.6045126100195999,1.6632866063408458
2.076989165376015,0.8631606172015894
0.7399375233626228,1.818622323873324
0.2436648004617552,0.37379227052963016
0.6447905171134966,-1.0802680219614116
1.077070494640966,-0.28531468036315794
1.37151364717975,-0.6624777085380757
2.7788416485692626,3.7252281609451448
6.596421664083726,7.084389954212094
4.391379791916265,3.8632235782734927
1.8532384397034725,-0.1827722261450043
1.926376963107468,1.4000147408853634
3.444458399979122,2.5723499181902074
7.558467423618435,8.819630565285017
5.005636234355314,3.9574863024942215
1.9119409429561625,1.055507674209466
6.665964045142768,7.084423878575304
2.5019521123071513,0.5990185976565633
1.0406685999769782,-1.3419757640770011
3.8503424626652603,2.30663781964446
0.5023412906437422,-0.42479714954667497
0.960166966987514,-1.0686240673385734
0.45029521043526805,0.13620649701291188
0.5283447372357609,-0.2896190236644235
0.8993612679507438,-0.992134970285594
-0.2192649809845069,-0.3604540955605665
0.19102032640778216,-0.29576751466800827
5.698848039931663,14.800108119625655
1.2293186287769273,-0.8465545136290066
1.7593210060964173,1.922389168320099
3.270629918312987,4.657847597788868
1.9346516416194444,3.644539444086498
1.2208014122195707,4.633427097997497
1.471107507485931,3.560774120586424
0.7633832190125521,0.08073035835044982
2.047976006414631,2.6048243893441416
1.5455374660336627,1.4041846611177813
2.65779739818649,3.434038240792425
1.8838123129696918,0.6784967447817887
2.2414961373565063,1.4537982156617684
4.523285752479525,4.601673428839529
10.097656501683803,12.947635291636924
1.4210347902878555,-0.3517144345577811
-0.578093220981046,0.41897968204447833
7.219686656579309,7.865078193538233
-0.5102217749516504,0.5996398578062568
-0.8333467485865813,0.289107336084717
1.1598445771136603,0.5155048156039668
1.0389638506655132,0.30858866523188455
0.8282318600077195,-0.9150483322124606
1.0451258732475128,0.7426737367274223
1.1871674973272655,-0.4393702700572678
1.3708092806711947,-0.16872092272078987
1.9434036770431633,2.0036948762584452
0.8840620583369384,-1.1924358828993182
0.18598416866273682,-0.1937480999550081
0.3381765063369634,-0.6571386163246821
5.815774445702994,6.572428247129688
3.0743243777092033,3.815731708192142
2.1242198599054642,1.5199551101530697
1.1761627248213453,-1.1745624646796553
1.3293885231461224,0.5034721205187902
1.7972510862680244,-1.093037668089461
0.9655054469145216,-1.0349762706881092
3.151455943340712,4.086318272046706
0.6039374842029017,-0.754912838122621
0.3749430838416149,-0.8051832285826194
0.6238028095188741,1.619854998344563
-0.8213072772441178,1.5960720531667778
-0.989199064530548,1.3012448007557533
-2.5066755258950932,2.106383968639453
0.10868802217407,0.06991788698378863
-2.1900517800220753,1.5775911205932975
-0.8569263788724213,0.6898704406754343
0.24226929202112688,0.4060860726333482
0.5167038523022098,-0.36698460682029
-1.1625731004466475,0.9667915254762343
3.733311614937348,2.7910626944133266
4.937036692986237,4.2129975193167635
2.4098240287312604,0.8179834597064513
2.7121037249662074,1.4960149001352112
2.9537535612990893,1.528150679418802
2.2877398426754074,0.039654563887182394
3.1074696630683127,2.275356111834997
1.6704316662658343,0.35851748127515043
1.9052486243484401,-0.48419352453083964
1.2469365606543614,-1.1256816376650345
4.361659442317432,3.874430850952975
2.305178280689438,0.8121474356930344
1.4188592158398454,-0.009613105358666225
1.146954589521432,0.3232097200767042
2.0376351587720203,0.6354464581795085
1.3950138675159969,-0.29393482881830313
1.6201529342549077,-0.4515657851550505
1.525702051042148,0.18876162479486272
1.1000580131233557,-0.90321201767863
1.2832198255664689,0.5418308671425172
-1.3165711911185436,3.8662781878628434
-2.5101176028464462,1.543351985916857
-2.5987974211008504,1.0074962973072648
-0.39393946437635236,0.15703777698517288
0.5914914448147026,-0.8423744386446834
-2.1407822329707313,0.790230408296023
-0.5711595478735583,-0.08267897277751086
0.7846544021135167,0.7750118256908727
-0.09753595391205762,-0.46154168851871047
3.272133706692363,1.5133199574054417
1.8023677610555842,-0.6926941753261405
1.9413889637048607,-0.5687456684719148
1.6223963670860837,-0.9012514183244625
1.234680346121975,-1.0628724832298522
0.7825228750187583,-0.32505550101951347
0.7325326278522849,1.7812965664686538
0.9108705940581888,-1.1356395912384143
1.7293741412639758,-1.3409377605000155
1.4850325650857608,-1.5185518130271771
2.4441960971605834,-0.37220952591644224
2.9483795400669734,3.9697556673224588
1.822753514580401,0.498301210283451
0.8198266284577159,-0.7425486913956219
1.2653632065212466,-0.3017936909083321
1.5319393503509493,-0.235603803096738
1.586147734404467,-0.3667393130410506
-0.16103398521840467,-0.4698195109211319
0.7198942299282667,-0.2727291467399021
1.7207181284855095,1.584193944146104
3.8651756946096327,3.1225266677551344
0.5361495204766901,4.0392782443120785
1.9965463248677902,0.8776527262154674
1.0691801511889762,0.33128479926120763
1.2330422936117729,1.753532988213475
1.0645929528316185,-0.5590239248944174
-0.5973714714728847,0.06507202892324353
0.338176544789198,-0.6571385556948509
0.7393954245884022,-0.6900610231239565
0.8223364167815078,2.4474697959683973
1.3033727612494321,1.1278037450793925
7.111817103944244,9.831105997977769
4.964679077246975,9.882282336876644
5.5326158023068235,6.985143721800741
1.9000886999799007,1.3282667764233178
3.440330692482858,4.177998920521908
0.06004943984703933,-0.7314909866321815
0.9968964648016503,-0.03736864563043651
0.797583708076462,-0.5438630836470129
1.3316338819554938,1.19061622447392
0.8426999457619907,0.7923565159245287
0.18612692428636554,0.7030739989990297
1.7760571335025666,-0.3377637483798218
-2.9534257357306557,2.454061021324792
0.7527677575124939,-0.7077019266301762
0.28719519228109924,-0.08217416451226811
-0.3868563813039133,0.09851387707780866
-0.004641274967718938,-0.05632948590767566
-1.8415476786276708,0.6113387454930952
2.624969310231636,2.300047134627953
1.280473641852219,1.7415417494669498
1.4763084398018964,0.16157906613748427
0.8679240808026779,-1.090451289624307
-0.1161379727388598,0.39192548004209804
0.8891258179682088,-0.31273876398655315
0.6139182176472783,-0.7061318873210592
0.6201064576730039,-0.4377382473105793
-0.8166399185032326,1.2220191352896395
0.4105143076662766,-0.2885532580203329
-1.302982665187742,0.9675126485375899
-3.4833811906815826,1.653314613954472
-1.2433356368564699,0.3595310297400233
-1.7463287224122541,1.3296614706135361
-2.0747959636931297,0.7027707977408317
-1.7317948161811176,0.380577967898291
-0.9686024403826107,1.9696044294112633
-1.591311496549874,0.5368791018111588
-1.2219085747528253,0.5376771398500306
-4.1165366778882255,1.8620682056961018
0.9204564787884459,-1.1002752132619231
1.4932141490569981,0.2113084972229343
2.001810974859669,0.7419591425425124
0.4976477743839128,-1.1526956171068896
1.2324818128085635,1.8982554962172231
1.2872865585520672,-1.3170203002179015
1.5028943436352529,-1.8882277710737696
0.5682085678790164,-1.0230792122749375
-0.40097064793369225,-0.5076788486647308
1.6518817936639814,0.23073397361677192
3.298749914692386,2.0464966124790123
1.4393874333355623,0.6322106721978166
0.7692073770231889,-0.7684798196626158
0.12605504156460995,1.6766272549411403
-1.599136185043147,1.6626827005958327
1.3218305780580892,0.04384691247874693
-0.8662018725713415,1.704443645370187
1.081889901159795,-1.0359524528853679
-0.8095986104225437,0.37011712968827676
1.079006876740155,-0.6786386218421241
3.30693161057929,1.320675058172578
2.728060306660117,-0.7553101664106349
1.9229126713444142,-0.27596177801928135
1.1088975340380784,-0.7893515683049233
0.5805698201814817,0.14908182427358788
0.3053454999480328,-0.8650091166162147
0.4226895180682242,-0.621749635615236
0.6867636805797807,0.2260984641072035
-0.13081970937618326,-0.49254918594984026
-0.30892663766369005,-0.25890873642360496
-0.36012833115480825,0.3291524199942621
0.07190463026927575,-0.2589346430960446
0.7305731372698749,-0.1388881212546059
0.02047980500268946,-0.5577616008167562
0.4962448471295335,-0.6174529990350769
0.8014610938282553,-0.5817508368884099
0.37243311932503703,-0.9488376612302056
0.15494257099229947,-0.5617640269472121
0.2865557129010653,-0.7080496881023627
0.4050047361189693,0.621476147991365
0.7105077832912491,0.9964087531611637
1.8118534163777502,0.7325155622641429
0.7312311804597983,0.6365194469420838
3.30693161057929,1.320675058172578
1.0520886518384092,0.19466457354767203
2.4659262315984893,2.472528043075567
-0.5925395473216112,0.33547446170368056
-0.49384822751353075,0.2365564217643571
0.9343519121051603,-0.13773924002917326
2.102530100452674,1.306047063217747
2.8528272350684665,0.7505433368573761
0.3018793955101031,0.4913449647536337
-0.4463178484026234,0.16392535455184493
0.2019301890100795,0.012549887095157267
-1.5319791551829214,0.8489207489340799
-0.7215599754035633,0.6041390557772534
-0.5679474885635516,0.12848900348651723
-1.714767463928458,1.2443404837134668
0.5905647013051455,-0.523081575681047
-0.7186889522142444,-0.006546869246790341
1.0874713146533637,-0.6076647364813237
2.7535463546816836,2.1782114568890822
0.2030058971419207,-0.5470638587373582
1.410922829886892,-1.158969453824171
3.7056247211874247,5.883613730245463
2.102396503848651,1.1526847178142752
0.1002677124530839,-0.6793123904311104
-0.4699644830062632,2.630497900140665
1.759964102784816,2.22415505954798
3.1760928070131023,1.1220260930020345
0.7531585427558619,-0.9826202197931687
1.48721235044981,-0.23228727727104478
1.1510880154848049,-0.11377330091906274
1.5214914933222876,-0.47455396853396614
1.1537091501455852,-0.8702796754253341
23.882166137922084,35.45798098939866
7.522382986115083,8.963105568110137
0.8279065256584105,-0.7044499901130298
1.0659457345362868,-1.034486150714594
1.3341584387446999,-1.2253998474190628
0.5411793850681722,-1.154801157347136
1.0949285348577993,2.103578967728394
0.5659195908627696,0.5121280089229042
2.028939780036562,2.0522682477661434
-0.725796291929956,-0.15128693151249498
-0.41513572734364695,0.1349247565761871
0.9622336468072642,-0.8759656119665183
-0.24840928101637583,0.002074410769915624
-0.19107458024527665,-0.3035658388994372
0.23181672962479294,-0.9096920063807932
0.08715146058913194,0.5540747309239853
1.3954787822027444,-1.2504753485630355
3.1542659997989846,1.940654016151563
0.9307574935096413,-1.3576737694304732
1.9374531804401847,0.11767013989999323
0.8005783874464764,-0.06095318730910758
0.06742025714348167,0.6560187902242846
0.24613592194388545,-0.9076161613610659
0.6039374842029017,-0.754912838122621
3.2466096872697716,2.1085305386747226
0.7692075465047901,-0.7684795477522647
3.832135717522044,1.8654772161693827
1.6516175703839788,0.7028864578995756
3.0118205687948905,2.4676063154897347
2.295030345716371,1.0446741966611695
1.0992768668982318,-0.9620453226838919
1.3292640935418802,0.9107822158457713
1.448406821654764,-0.1303308742139176
1.624731669883166,0.37032326508301755
0.548677593624776,-0.07916421395170338
3.3408303593747513,2.8678289446383047
2.365395798901524,3.0394313532119113
2.757733243848338,2.4199658005081055
2.4384371419293864,1.1710064726218
7.177172536706199,8.800070081633192
2.9890576783535567,3.8460323630304742
0.8005783874464764,-0.06095318730910758
1.7443223417149465,0.3813685458932356
0.6039374842029017,-0.754912838122621
0.5960397745768641,-1.1352115273643961
-0.7859295320620843,1.1892551275565473
-1.0787089678697095,1.1240052151455373
-3.036070061743003,2.355988728746717
0.09387737334303724,0.7539262500902532
-0.9260657904039168,1.169713226128994
0.09393311289188785,-0.6362356767343681
-0.5810465495476894,0.005233692417492782
-3.3240961628536025,1.787969669471806
-2.0938843685833306,0.8649769734081533
0.11371618888813173,-0.28656889140702185
1.200268860565042,0.745812353277069
0.12424423066527322,-0.6051525616132246
1.3515570736239062,2.983382819816733
1.4800251078682547,-0.3230187541201592
0.8000560650623811,1.124755714507749
1.544832137189789,0.2608252068583451
0.11770549048720085,-0.3331307006712159
0.405529772267824,-0.15566913778116206
0.7249433425321291,-1.0847368628885516
1.8536026830834262,1.3738571157275938
-0.5349232010134035,0.024765535181295352
0.4390245188882097,-1.0427943160370363
0.1055739151817555,1.5603569180703307
1.427339016454056,-0.8564174416977031
2.8395402624006816,0.40935776473768787
0.447849929383107,-0.883457189232937
-1.1738503336115045,0.19807882083553507
-0.0811337156773185,0.19268096536050433
-0.8432160051792948,-0.2242493383435223
-0.7016243731914499,-0.29258305347450997
2.3465328032392687,4.637828701057636
0.5903762982446736,-0.6573331275025563
0.8444927634244532,-0.22258351044979044
-0.03222023120522887,1.1911445476464895
1.730990633307126,1.373274266387136
1.772737057528241,0.016337333038481706
-0.2181627907885173,1.556973572600794
0.8536478687544882,0.43185760809448925
-1.3048522065719104,1.9168011950121835
-0.9554355367478358,0.5504514892162264
0.907905528291055,-0.8466021694629026
-1.1590057844078974,0.6308915127426686
2.126481490964429,0.9442733022509978
-1.5757321888015647,0.926956844414964
0.45327309594603243,-0.8005537153128155
-1.5092080645370205,0.4825435148624579
0.1541658020793536,-0.8236526772327625
-1.362619940548407,0.42633766141796287
-1.1943527715221904,2.1283614647426927
0.6492915583340272,-0.6098127650023693
0.703638389477237,2.674989563396622
-1.4000375839771522,0.658663283879545
-0.3177266869425358,1.45782926568248
-0.2329301595256832,-0.019464388368561805
0.7581274828857413,4.208745219125927
0.7793498658220401,0.6754161630824265
-0.5490936501749343,0.3415955572536717
-1.118056258916016,0.1786380440471585
-0.7160315191255961,0.4003935029250213
2.264532167262631,-0.39411826143002837
-1.1440130345054416,0.5518656857117771
-1.131839114202201,0.6355678630011175
-0.11755223278108042,-0.2950342721093621
2.126481490964429,0.9442733022509978
-1.4772693375003145,0.2748683487278419
0.18806269602858117,-0.9105206752099636
-2.87447309505307,1.0554953999833934
-0.40918068236826455,0.2674553438609991
-0.7056304074874967,-0.29564523428246514
-0.6869873550121265,-0.12760276603132484
-1.9759150797996774,1.419579059632947
4.159627705770589,4.944340155190661
2.548167314096426,2.3404748980219376
0.7225681524331405,1.1577868112956993
0.9998614735623708,1.1717882063573517
2.530728768213487,0.5924998101857581
1.3904914163765816,-0.7491084225132222
1.0794551618738513,-1.2054498327009067
0.34465111102492535,0.1876138707205995
-0.3707730457599524,0.16774559146034132
0.6948307812368723,-1.0245288346014318
2.2792825226347633,0.9613931566675474
2.533784041427365,0.2194548426576848
-0.08765760564131424,0.8027199302941658
1.1136309508343503,1.1899406208810015
2.681111572275399,2.894067355995608
1.553038416463562,-0.506242901298946
1.4845646467275266,1.5799801059882006
1.7474346421186753,-1.0584884410800097
0.6262810512933262,-0.5182586544921367
0.0022370607173728225,-0.23655923286814098
-3.655977374051054,2.821750907089132
-6.14203107118544,3.652400419571311
-6.845894831682313,3.8010236514735074
-7.5139352817570755,3.6509259753117216
-7.177968459264534,3.598707513062747
-7.340944959606427,3.681031770252434
-6.799436595001008,3.3414716889892864
-8.031223476673155,4.074848411262052
-4.866568706762035,2.353469491672125
-6.91347092408851,3.3419009028432187
1.732053385961464,-0.6649096913021736
1.6446697405885944,0.5204063153576555
1.0888160695247993,-0.0058862157491190925
0.6946349988969347,-0.34450300713863946
0.4859543445776713,-0.47766278973193615
0.7101148422575982,-0.4908096354750273
-0.251784695866225,0.7293963959677012
1.2352570008747308,-0.8760102106427835
0.5897562254505048,-0.7226392640548345
0.5339431817137059,-0.28432533881007166
-0.8252312348264994,1.4305622063087777
1.5998162012494486,1.1419406725467407
1.199409414187194,2.823241353498612
1.194168193455076,0.04596651625188706
0.9479448269255333,0.01722129258763874
1.0813735697347222,-0.8808558237330165
-0.221118347320803,0.19538308618933656
0.11320123045420431,0.14320019456111469
0.18590078290828116,-0.7666176372002705
0.5556446807846563,-0.6978232332675289
1.7968748367839666,1.0294007746349427
1.5680651953247846,-0.02441756504646122
2.379047617913127,1.5445413479572716
1.1138527283582398,-1.121194275255843
1.0122854418551108,-0.24348728493911456
1.053078729665899,0.23058484540578417
1.5509162679224375,0.9571121482028279
0.4577665657537909,0.4931213576359149
1.076917461470333,-1.1233469652434867
-1.0877208865635988,0.6486313374980874
2.02386674997057,1.3266931590993485
-0.625928215456687,0.31908694725754677
-0.4985844242834604,0.15919224148868155
0.07650924563085253,-0.24920477025418872
0.7458172450009162,-0.7520457753963297
0.6110598862036062,-0.9728435639182267
-0.46828583592057726,-0.42432370506942757
2.001707752552858,1.9403226527122877
1.6780973672971564,-0.5923833401029094
1.8022380619457374,-0.06674729417686942
-0.06523462604169271,0.7105736012065164
0.17490957501595816,0.341899629013517
1.2198606790895232,-0.716500982378439
-0.8181713732466481,0.6284358135899129
-1.6616554047000414,0.8116111198650845
0.7005078426075916,-0.8919615308185674
-1.4590015817942303,0.5479877418466693
-5.4450043370922145,2.8966549682236917
-4.1559537425730095,2.441227471815163
-3.0877720782740425,1.176370573532794
-6.65178665253614,3.4661595113894035
-3.2826987884448853,1.3141611115163185
-5.052643560329253,2.580395096148437
-4.7905541010924715,2.2491992583279727
-4.960164499880335,2.3914312988831767
-5.528546459224838,2.6391232038159314
0.13820408234526482,-0.16286826801980211
-0.1324870434933058,-0.10740896296111638
-1.3850760031444234,0.41428409964665347
-0.8368218325430066,0.22050533256789775
0.17458130987329476,-0.7290429134736384
-1.1179767106782945,0.05359385913349602
-1.2959730185695062,0.25229083344475306
0.4312202874441355,-1.0516616055077046
-0.1875555115967562,-0.5497649322576343
0.11153781212912475,-0.5315811393364187
2.2286297159161905,0.8183672121875866
0.9881022986799456,0.10158278629990351
1.8770827958793812,1.075133797224232
1.7661266134431572,-0.37516454559206047
1.265395303936295,-1.3905005395645271
0.6559833739876367,-0.08377439480515923
1.4344862856218825,-1.129820612429517
0.94187655157032,-1.043410665516258
0.674183719561595,-0.4370837448757694
0.283710262344394,-0.30935720263621
1.7003086870537096,1.1535714876149092
1.5306497224699944,1.1337601215845639
0.6908449383218683,0.8552337769380806
-0.49915765458549805,0.39564259162589666
-0.3207534771010664,0.48209047857970955
-0.5457234862709364,0.16288805894186276
-1.0460782286111925,1.188376831343266
-2.105371158845665,1.3852764763417587
0.7121131271768645,-0.4686398266847445
1.0827870581367107,-1.1869492253791813
-1.7337177489868612,0.6638343803280923
-0.0003976722186590414,-0.4028964704908153
-0.6819782306527955,-0.09594032454809036
3.957713586015817,3.455833947390202
2.619873280866274,0.6756752347110438
3.931652076099822,3.765166024635684
1.4887084408919762,2.7151830617146686
0.3769555380075247,0.43007258761811473
0.04247479905751742,1.0305246559300683
1.2110481540193054,-0.62728042523378
0.11666446758221587,0.6256176211994845
1.3283136025946563,-1.1490935847665242
-1.8062947009721504,0.5857654431661469
5.2108943313027885,5.532163343703453
3.882244942501332,2.3709599927185834
2.515845673111743,0.1380450182742191
1.7252019369235443,-1.2298738575189565
2.6002050260418303,0.8317066225950872
0.4380048351248211,-0.6688779800209533
1.6119050579982037,-1.4212828947335976
1.4307783905966058,-1.5990025665959091
0.6445796678160703,-0.9783195946176735
0.6233085570832083,0.030952634384213314
2.2033539483429068,1.5552160581764087
1.1282914674807705,0.9556783547043379
1.384554565658221,-0.3094611967135564
0.3772459019603172,-0.5330375528545079
0.03507865659974583,-0.052020829036846454
0.9536840727993345,-0.9136444361264595
-0.16086977248404996,-0.38957566841899444
0.9059597507938375,-1.0006093914867298
1.3000735477301715,-0.7371863605979497
0.009001009746410918,-0.4727618861785531
-0.9078239634306435,2.150365513103224
0.8836815394356499,0.572123183532462
-0.3372642153367791,0.9506968247776283
1.2494635371408163,-0.013588076866890918
0.4149656158496984,-0.4118249610902241
-0.26783992573419957,-0.06556001254065412
0.8382711622027077,-0.7306879593248671
-0.13892130250937168,-0.3050200846719486
0.7625955270130318,-0.853020279441708
-1.3546130030271488,0.11969928578838697
1.0889373804982887,-1.0054259865761928
0.26674245245869677,-0.5741792651562138
-0.49473881883772947,-0.2841619860548413
1.5787604231381984,-0.7066314220855409
0.36797426541544076,-1.1232233451139997
0.8008871874083561,-1.278203529589093
-1.2500425809435827,0.16593090349043813
-0.11059249970313034,-0.5406834536469592
1.288282257562806,-1.4375298702856372
0.1810969035680873,-0.8482076844149394
2.716319483292752,0.6784459470700447
1.2811264074375264,-0.2971984045001597
0.9384796552492378,-1.0994778793360847
-0.8558203686044147,0.36700658534239505
1.6641940577692154,-0.3011807407250681
1.6519354609703525,-0.7303720271375462
0.029294425497000648,-0.2258318793815697
0.2122535645894717,-0.25776014921713625
0.6848809128369564,-0.5935173503057913
-0.5242313719501542,0.30079834621283913
1.4352412773307095,-0.9506778325920977
0.5095622903830728,-0.31829046364584834
1.4067326801304203,-0.6347191787574078
0.9447347736427555,0.21922160782166702
0.7992385743396537,0.6090572423450861
0.7402248275728858,-0.424818376907589
0.5829605720474346,0.07149722410733482
-0.5331634207872684,0.4249353575913614
1.2673841969690338,-0.3553096106733589
-0.016069809784469927,0.01872813735352285
2.2272986925297427,1.260441162691716
-0.23250366923062937,1.4301038799840142
0.6818712072887266,-0.42953055509525145
1.3802808392528128,1.9397768105061564
1.1205386483217685,-0.63292932303624
-2.0457480420490435,0.6992835090046953
0.25336349992354396,-0.7797641969687199
0.32190416042571596,-0.7538687600207795
-1.1783437170164466,0.4335837533997778
-1.0560823508991528,0.0690187668588567
2.587251855410751,-0.1449821809202317
-0.9220149072312825,0.730695162564848
-0.06424723935215841,1.807657325601969
2.1868175440676008,-0.653987716498261
-2.231462185387082,1.1547232755184016
-1.0513736205946849,0.43422990819821594
0.09973421118745335,-0.4391683890216915
0.5183770876223823,-0.6888177050064127
0.6282295295736989,-0.8890613129981466
0.672540478470263,-1.0474150934272093
2.20802813612456,0.07131995162887837
1.8535227937709604,1.9471674285150051
1.537278809628155,-0.46048176609174657
1.913741707628536,-1.1772342557435835
0.32173425045187426,-0.9035876273855117
0.8484011264522593,-0.5293840569968958
-1.1313332933911988,0.36742600222412974
1.4423240456019162,-1.3734745487345295
0.7407273644316404,-1.021879618958042
0.648200318725654,-0.9579013829663036
0.9914401040480317,0.5030664139012797
3.023982438677307,0.882427908080131
4.194183209441149,4.040301889283571
0.8640278069164186,1.3894411121945058
3.8446697023999334,2.34609001920802
7.335516331170259,8.220974450732271
-0.7907910499746682,0.19674016202184005
0.8519579737226491,3.6714043012758677
-0.758452113878542,-0.1227088168029558
2.1017152824824397,-0.31491525037613627
0.9642989075055228,1.639409250552885
1.6321298849189274,-0.777433982530321
1.2878147224983754,2.188251930909644
0.3109566188380571,0.010970923703985815
-0.06833518982035695,0.2385255421867067
0.7171221927597065,-1.0537102301251935
-0.10257161847256162,-0.5416805503753008
1.7328641471388229,-1.008678001062342
0.6444898596704277,-1.332311981594988
1.1075180050136042,-0.5225668174299145
-1.7477692394016102,0.6595039176351408
0.5707759578538396,0.866301586324916
-0.6514066535241998,0.22875674517478492
1.3560767921027754,-0.5236642110005286
0.22446584230604413,-0.6420263856644584
-1.0482906914150196,0.6151039187504352
-2.351814386077345,0.7663214165635021
-1.222728329605799,0.4446281719495538
0.05283417501246844,-0.22534105812491984
2.17597636371121,1.5891262084919517
0.30051361341169863,7.280830363301305
-0.048048652018406184,3.0832067817014015
1.1684999535199896,0.9785795029270496
0.8352598477044456,-0.615693317582432
0.5512309877600592,-0.2550477605706063
-1.740005302611889,1.8048064625905385
-0.029074083512138218,0.007000083270017328
-2.059763382886785,1.098222019395399
-1.1157300187258914,2.1084746869464723
0.8745076279338956,1.3102298060691306
1.8203749435941592,-0.41602609616743896
0.7431497559490557,-1.2111218310725804
-0.03674307915177379,0.5064027454872223
2.33936458803014,1.170092627445762
0.7153249191047638,0.47006982455161456
1.8339960592947457,-0.7176315830966247
0.6918742006913284,-0.2849796638877519
1.242701295992335,-1.5793328549980818
1.7874126138093565,-0.9026984852781244
-0.10800835966995019,2.547237666389792
0.48428837279539383,0.9431090146646919
1.5447596583958731,2.785886225867811
0.9139261830398056,1.961746016931757
-1.812563626481102,1.1448366844452325
0.6247133644576551,0.988308371176274
0.7014312575485722,-0.9529607883376308
-1.7780786865916853,0.671545427092639
-1.1484846111634648,0.7395027773944632
-0.2022435071879424,0.19494713244582643
-2.7851981252206075,1.4740169947436246
1.258298457400067,0.39013828729612754
-1.0955430938841157,0.8578595542749591
0.9460530372231505,0.0028010503869759862
0.9618434270022295,-0.533778603948616
-1.6840698915971049,1.5602187111043515
-1.3855801191476629,0.8175365069990824
-1.364059009155073,0.5695274507941195
-1.5731099844896537,0.9490386066192734
0.3057108085088332,-0.6483614394620637
2.7121045013695664,1.4960161290137075
-1.7499908686119854,0.6559124473319381
-0.41437145976605466,4.971364564498877
1.529207621401144,-0.2632023947753527
-0.7493901755159796,1.1624081373976332
1.4136387208478938,-0.6391157045264239
0.6553160709007857,-1.0938740371855709
